gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
4040.0	c_000000000003	133	1450							DNA replication proteins>>>Prokaryotic type>>>DNA Replication Initiation Factors>>>Initiation factors (bacterial)			replication initiation protein RepC											ko03032			K18996					gene
4042.0	c_000000000003	1799	2750			Replication, recombination and repair	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT)		Site-specific DNA recombinase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			putative DNA-invertase from lambdoid prophage Rac							L	COG1961		CyCOG_60001113	ko00001			K14060					gene
4047.0	c_000000000003	9920	10934			Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>LuxR family [OT]!!!Two-component system>>>LuxR family>>>FixL-FixJ (nitrogen fixation)			two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]							T!!!T	COG2202!!!COG3920			ko00001!!!ko01000!!!ko01001!!!ko02022			K00936					gene
4048.0	c_000000000003	11029	11557			Secondary metabolites biosynthesis, transport and catabolism	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family (GloA) (PDB:3R4Q) (PUBMED:11830595)													Q	COG0346											gene
3.0	c_000000000001	11642	12182			General function prediction only	Predicted ATPase													R	COG3911											gene
3839.0	c_000000000002	12802	13570			Signal transduction mechanisms	3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)		Icc protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.4  Phosphoric-diester hydrolases>>>3.1.4.53  3',5'-cyclic-AMP phosphodiesterase			3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]							T	COG1409		CyCOG_60002964	ko00001!!!ko00001!!!ko01000			K03651					gene
4051.0	c_000000000003	13220	13571			Transcription	DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)		transcriptional regulator, ArsR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>IclR family			ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor							K	COG0640		CyCOG_60001390	ko03000			K03892					gene
3840.0	c_000000000002	13679	14975			Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)			Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative multiple sugar transporter			multiple sugar transport system substrate-binding protein							G	COG1653			ko02000			K02027					gene
4052.0	c_000000000003	14177	15185			Transcription	AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>AraC family			AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors							K	COG2207			ko00001!!!ko03000			K12243					gene
4058.0	c_000000000003	20615	21404			Inorganic ion transport and metabolism	ABC-type enterochelin transport system, ATPase component (CeuD)		iron complex transport system ATP-binding protein	Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Iron complex transporter			iron-siderophore transport system ATP-binding protein [EC:7.2.2.-]							P	COG4604		CyCOG_60004137	ko02000			K25285					gene
4059.0	c_000000000003	21715	21889			Replication, recombination and repair!!!Cell cycle control, cell division, chromosome partitioning	DNA modification methylase (YhdJ) (PDB:1BOO)!!!Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)													L!!!D	COG0863!!!COG1475											gene
3847.0	c_000000000002	22217	23249			Secondary metabolites biosynthesis, transport and catabolism	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family (PhyH) (PDB:2A1X)		Phytanoyl-CoA dioxygenase (PhyH)											Q	COG5285		CyCOG_60003487									gene
4065.0	c_000000000003	24938	26117			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, TrbL components (TrbL)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Secretion system>>>Type IV secretion system>>>Trb secretion system protein			type IV secretion system protein TrbL							U	COG3846			ko00001!!!ko02044			K07344					gene
