gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
3658.0	c_000000000003	5043	8562			Amino acid transport and metabolism!!!Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	Na+/proline symporter (PutP) (PDB:5NVA)!!!Signal transduction histidine kinase (BaeS) (PDB:1JOY)!!!CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)!!!PAS domain (PAS) (PDB:2MWG)		PAS protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>SagS-HptB-HsbR (swarming activity and biofilm formation)			two-component system, sensor histidine kinase [EC:2.7.13.3]							E!!!T!!!T!!!T	COG0591!!!COG0642!!!COG0784!!!COG2202		CyCOG_60031048	ko00001!!!ko00001!!!ko01000!!!ko01001!!!ko02022			K20975					gene
732.0	c_000000000002	5500	6703			Translation, ribosomal structure and biogenesis	Tyrosyl-tRNA synthetase (TyrS) (PDB:4OUD)	Aminoacyl-tRNA synthetases	tyrosyl-tRNA synthetase	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.1  tyrosine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class I (A)!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors			tyrosyl-tRNA synthetase [EC:6.1.1.1]							J	COG0162	COG0162	CyCOG_60000522	ko00001!!!ko01000!!!ko01007!!!ko03016!!!ko03016!!!ko03029			K01866					gene
733.0	c_000000000002	7000	8431			Cell wall/membrane/envelope biogenesis!!!Cell cycle control, cell division, chromosome partitioning	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain (NlpD) (PDB:2GU1)!!!Cell division protein YtfB/OapA (opacity-associated protein A) (OapA) (PUBMED:29686141)		Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.24  Metalloendopeptidases>>>3.4.24.-!!!Peptidases and inhibitors>>>Metallo peptidases>>>Family M23!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Endopeptidase			murein DD-endopeptidase [EC:3.4.24.-]							M!!!D	COG0739!!!COG3061		CyCOG_60002109	ko01000!!!ko01002!!!ko01011			K19304					gene
5.0	c_000000000001	8121	9672			Amino acid transport and metabolism	Isopropylmalate/homocitrate/citramalate synthases (LeuA) (PDB:4JN6)	Isoleucine, leucine, valine biosynthesis	2-isopropylmalate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.3  Acyl groups converted into alkyl groups on transfer>>>2.3.3.13  2-isopropylmalate synthase	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	2-isopropylmalate synthase [EC:2.3.3.13]							E	COG0119	COG0119	CyCOG_60000760	ko00001!!!ko00001!!!ko01000	M00432	M00432	K01649					gene
740.0	c_000000000002	14139	14562			Coenzyme transport and metabolism	Protoporphyrinogen oxidase HemJ (unrelated to HemG or HemY) (HemJ) (PUBMED:20823222;21642412;25108393;29925590)		putative membrane protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.-	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Heme biosynthesis, plants and bacteria, glutamate => heme	protoporphyrinogen IX oxidase [EC:1.3.99.-]							H	COG1981		CyCOG_60001298	ko00001!!!ko01000	M00121	M00121	K08973					gene
741.0	c_000000000002	14615	15362			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.15  ribokinase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP!!!Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP!!!Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP!!!Thiamine salvage pathway, HMP/HET => TMP	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]							H	COG0351	COG0351	CyCOG_60001475	ko00001!!!ko01000	M00127!!!M00895!!!M00896!!!M00899	M00127!!!M00895!!!M00896!!!M00899	K00941					gene
745.0	c_000000000002	18644	19958						hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins			outer membrane protein										CyCOG_60013408	ko00001			K07280					gene
3670.0	c_000000000003	19164	19857			Amino acid transport and metabolism	Enolase-phosphatase E1 involved in merthionine salvage (Utr4) (PDB:2G80)		acireductone synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.77  acireductone synthase	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	Methionine salvage pathway	enolase-phosphatase E1 [EC:3.1.3.77]							E	COG4229		CyCOG_60002430	ko00001!!!ko01000	M00034	M00034	K09880					gene
748.0	c_000000000002	21240	21828			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma-70 factor, ECF subfamily	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004761	ko03021			K03088					gene
3678.0	c_000000000003	28378	29332			Lipid transport and metabolism	Acetyl-CoA carboxylase alpha subunit (AccA) (PDB:2F9I)	Fatty acid biosynthesis	acetyl-CoA carboxylase carboxyltransferase subunit alpha	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.3  Carboxy- and carbamoyltransferases>>>2.1.3.15  acetyl-CoA carboxytransferase!!!Enzymes>>>6. Ligases>>>6.4  Forming carbon-carbon bonds>>>6.4.1  Ligases that form carbon-carbon bonds (only sub-subclass identified to date)>>>6.4.1.2  acetyl-CoA carboxylase	Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Lipid metabolism; Fatty acid metabolism!!!Signature modules; Module set; Metabolic capacity	3-Hydroxypropionate bi-cycle!!!Fatty acid biosynthesis, initiation!!!Anoxygenic photosynthesis in green nonsulfur bacteria	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]							I	COG0825	COG0825	CyCOG_60000781	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	M00376!!!M00082!!!M00613	M00376!!!M00082!!!M00613	K01962					gene
