gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1.0	c_000000000001	979	1780			Cell wall/membrane/envelope biogenesis	Murein L,D-transpeptidase YafK (YafK) (PDB:4XZZ)													M	COG3034											gene
4.0	c_000000000001	3083	4919						Bacteriophage head to tail connecting protein														CyCOG_60003509									gene
14.0	c_000000000001	13440	15666			Inorganic ion transport and metabolism	ABC-type Fe3+ transport system, permease component (FbpB)		iron(III) transport system permease protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Iron(III) transporter			iron(III) transport system permease protein							P	COG1178		CyCOG_60002799	ko00001!!!ko02000			K02011					gene
15.0	c_000000000001	15755	16793			Inorganic ion transport and metabolism	ABC-type Fe3+ transport system, periplasmic component (AfuA) (PDB:6IVY)		iron(III) transport system substrate-binding protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Iron(III) transporter			iron(III) transport system substrate-binding protein							P	COG1840		CyCOG_60002938	ko00001!!!ko02000			K02012					gene
16.0	c_000000000001	17135	18200			Transcription	DNA-binding transcriptional regulator, LacI/PurR family (PurR) (PDB:1BDH)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Galactofuranose transporter			LacI family transcriptional regulator							K	COG1609			ko00001!!!ko02000			K02529					gene
20.0	c_000000000001	21298	22891			Translation, ribosomal structure and biogenesis	Lysyl-tRNA synthetase, class I (LysS) (PDB:1IRX)	Aminoacyl-tRNA synthetases		KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.6  lysine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class I (A)!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Multi-aminoacyl-tRNA synthetase complex (MSC)			lysyl-tRNA synthetase, class I [EC:6.1.1.6]							J	COG1384	COG1384		ko00001!!!ko01000!!!ko01007!!!ko03016			K04566					gene
21.0	c_000000000001	23332	24424			Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)			Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>PdtaS-PdtaR			two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]							T!!!T	COG2202!!!COG3920			ko01000!!!ko01001!!!ko02022			K00936					gene
25.0	c_000000000001	31255	31639			Function unknown	Uncharacterized membrane protein YecN, MAPEG domain (YecN)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							S	COG3788			ko00001			K07136					gene
31.0	c_000000000001	35306	35747			Function unknown	Uncharacterized membrane protein YqaA, VTT domain (YgaA)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only			membrane-associated protein							S	COG1238			ko00001			K03975					gene
38.0	c_000000000001	42837	44766			Inorganic ion transport and metabolism	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)		Cd2+/Zn2+-exporting ATPase											P	COG2217		CyCOG_60011530									gene
40.0	c_000000000001	45696	47082			Function unknown	PepSY-associated TM region (PiuB) (PUBMED:15124630)													S	COG3182											gene
41.0	c_000000000001	47189	47834			Signal transduction mechanisms	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)													T	COG0664											gene
42.0	c_000000000001	47881	51019			Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		diguanylate cyclase	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.65  diguanylate cyclase			diguanylate cyclase [EC:2.7.7.65]							T!!!T	COG2202!!!COG5001		CyCOG_60008733	ko00001!!!ko01000			K21084					gene
43.0	c_000000000001	51386	51800			Inorganic ion transport and metabolism	Tellurite resistance protein TerB (TerB) (PDB:2JXU) (PUBMED:23044854;26778143)													P	COG3793											gene
45.0	c_000000000001	53023	53560			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)													J	COG2890											gene
48.0	c_000000000001	56217	57447			Carbohydrate transport and metabolism	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)													G	COG2814											gene
49.0	c_000000000001	57505	58429			Energy production and conversion!!!General function prediction only	NADPH:quinone reductase or related Zn-dependent oxidoreductase (Qor) (PDB:2VCY)		alcohol dehydrogenase, zinc containing	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00590 Arachidonic acid metabolism [PATH:ko00590]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.1  With NAD+ or NADP+ as acceptor>>>1.3.1.48  13,14-dehydro-15-oxoprostaglandin 13-reductase			NADPH:quinone reductase [EC:1.6.5.5]							C!!!R	COG0604		CyCOG_60008561	ko00001!!!ko01000			K00344					gene
57.0	c_000000000001	63896	64136			Defense mechanisms	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor (Phd) (PDB:3DBO)		prevent-host-death family protein											V	COG4118		CyCOG_60003733									gene
65.0	c_000000000001	73055	74252			Cell wall/membrane/envelope biogenesis	Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)		glycosyl transferase group 1											M	COG0438		CyCOG_60011668									gene
74.0	c_000000000001	82184	85187			Translation, ribosomal structure and biogenesis	Leucyl-tRNA synthetase (LeuS) (PDB:6LPF)	Aminoacyl-tRNA synthetases	leucyl-tRNA synthetase	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.4  leucine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class I (U)!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Multi-aminoacyl-tRNA synthetase complex (MSC)!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Multi-aminoacyl-tRNA synthetase complex (MSC)!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors			leucyl-tRNA synthetase [EC:6.1.1.4]							J	COG0495	COG0495	CyCOG_60001187	ko00001!!!ko01000!!!ko01007!!!ko03016!!!ko03016!!!ko03029			K01869					gene
79.0	c_000000000001	92678	93554			Coenzyme transport and metabolism	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	Biotin biosynthesis												H	COG2226	COG2226										gene
80.0	c_000000000001	93680	94442			Translation, ribosomal structure and biogenesis	7-cyano-7-deazaguanine synthase (queuosine biosynthesis) (QueC) (PDB:2PG3) (PUBMED:14660578;17384645)	tRNA modification	preQ(0) biosynthesis protein QueC	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.20  7-cyano-7-deazaguanine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			7-cyano-7-deazaguanine synthase [EC:6.3.4.20]							J	COG0603	COG0603	CyCOG_60000540	ko00001!!!ko01000!!!ko03016			K06920					gene
