gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1272.0	c_000000000004	471	1311			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)		chromate transporter	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			chromate transporter							P	COG2059		CyCOG_60003206	ko02000			K07240					gene
1214.0	c_000000000003	1890	2820			Inorganic ion transport and metabolism	Co/Zn/Cd efflux system component (CzcD)		cation diffusion facilitator family transporter											P	COG1230		CyCOG_60018686									gene
1464.0	c_000000000005	1932	3192			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
1215.0	c_000000000003	2851	3130			Transcription	DNA-binding transcriptional regulator, FrmR family (FrmR) (PDB:2HH7)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							K	COG1937			ko00001			K07807					gene
1217.0	c_000000000003	3642	4377			Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease accessory protein HupE (HupE)													O	COG2370											gene
1467.0	c_000000000005	5008	6412			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		diguanylate cyclase											T!!!T!!!T	COG2202!!!COG2204!!!COG5001		CyCOG_60008733									gene
1219.0	c_000000000003	5821	6064			Function unknown	Virulence-associated protein VagC (function unknown) (VagC)													S	COG4456											gene
1221.0	c_000000000003	6395	7796			Transcription!!!Replication, recombination and repair	Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)		Superfamily II DNA or RNA helicase											K!!!L	COG1061		CyCOG_60004887									gene
1468.0	c_000000000005	6991	7387			General function prediction only	Cupin domain protein related to quercetin dioxygenase (QdoI) (PDB:2H0V)			KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.108  ectoine synthase	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	Ectoine biosynthesis, aspartate => ectoine	L-ectoine synthase [EC:4.2.1.108]							R	COG1917			ko00001!!!ko01000	M00033	M00033	K06720					gene
1223.0	c_000000000003	8460	8691			Cell cycle control, cell division, chromosome partitioning	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains (RodZ) (PDB:3FYM)													D	COG1426											gene
