gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1575.0	c_000000000006	0	534			Amino acid transport and metabolism!!!Signal transduction mechanisms	ABC-type amino acid transport/signal transduction system, periplasmic component/domain (HisJ) (PDB:1GGG)													E!!!T	COG0834											gene
1007.0	c_000000000003	337	802			Translation, ribosomal structure and biogenesis	RNA recognition motif (RRM) domain (RRM) (PDB:1HL6)		RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)											J	COG0724		CyCOG_60000029									gene
328.0	c_000000000002	350	1154			Lipid transport and metabolism	Phosphatidylserine synthase (PssA)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase	Pathway modules; Lipid metabolism; Lipid metabolism	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]							I	COG1183			ko00001!!!ko00001!!!ko01000	M00093	M00093	K17103					gene
1576.0	c_000000000006	1150	1531			Function unknown	Uncharacterized low-complexity protein													S	COG3767											gene
1578.0	c_000000000006	2529	3294			Function unknown	Uncharacterized conserved protein, DUF2063 family (PDB:3DEE)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							S	COG3219			ko00001			K09929					gene
1185.0	c_000000000004	3418	4099			Cell wall/membrane/envelope biogenesis	Outer membrane protein OmpW (OmpW) (PDB:2F1T)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins			outer membrane protein							M	COG3047			ko00001			K07275					gene
1579.0	c_000000000006	3592	4129			Nucleotide transport and metabolism	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein (Apt) (PDB:1QB7)	Purine salvage	adenine phosphoribosyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.7  adenine phosphoribosyltransferase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)			adenine phosphoribosyltransferase [EC:2.4.2.7]							F	COG0503	COG0503	CyCOG_60001292	ko00001!!!ko01000!!!ko04147			K00759					gene
1186.0	c_000000000004	4333	5266			Coenzyme transport and metabolism	Coproporphyrinogen-III oxidase HemH, oxygen-dependent (HemF) (PDB:3E8J)	Heme biosynthesis	coproporphyrinogen oxidase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.3  With oxygen as acceptor>>>1.3.3.3  coproporphyrinogen oxidase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Heme biosynthesis, animals and fungi, glycine => heme!!!Heme biosynthesis, plants and bacteria, glutamate => heme	coproporphyrinogen III oxidase [EC:1.3.3.3]							H	COG0408	COG0408	CyCOG_60000345	ko00001!!!ko01000	M00868!!!M00121	M00868!!!M00121	K00228					gene
3470.0	c_000000000007	4694	4940							Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others			prophage regulatory protein											ko03000			K07733					gene
1012.0	c_000000000003	5841	7263			Energy production and conversion	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	Glycine cleavagePyruvate oxidation	dihydrolipoamide dehydrogenase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>1. Oxidoreductases>>>1.6  Acting on NADH or NADPH>>>1.6.1  With NAD+ or NADP+ as acceptor>>>1.6.1.1  NAD(P)+ transhydrogenase (Si-specific)			NAD(P) transhydrogenase [EC:1.6.1.1]							C	COG1249	COG1249	CyCOG_60000844	ko00001!!!ko01000			K00322					gene
