gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
2453.0	c_000000000002	623	857			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!Hemerythrin (PDB:1A7D)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain													T!!!T!!!T	COG2202!!!COG2703!!!COG5001											gene
1.0	c_000000000001	903	1596			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)			Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family!!!Antimicrobial resistance genes>>>Gene sets>>>Multipdrug resistance modules>>>Multidrug resistance, efflux pump MexJK-OprM [MD:M00642]	Signature modules; Gene set; Drug resistance	Multidrug resistance, efflux pump MexJK-OprM	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor							K	COG1309			ko03000!!!ko01504	M00642	M00642	K18301					gene
2.0	c_000000000001	1685	2057			Transcription	DNA-binding transcriptional regulator, XRE-family HTH domain (XRE) (PDB:1UTX)		hypothetical protein											K	COG1476		CyCOG_60012425									gene
3.0	c_000000000001	2125	2833						hypothetical protein														CyCOG_60011674									gene
5.0	c_000000000001	3416	4688			Mobilome: prophages, transposons	SRSO17 transposase (Srso17)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			putative transposase							X	COG5659			ko00001			K07495					gene
2456.0	c_000000000002	4269	4965			Replication, recombination and repair	DNA replication protein DnaC (DnaC) (PDB:2QGZ)		putative transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							L	COG1484		CyCOG_60008714	ko00001			K07484					gene
8.0	c_000000000001	6883	7519			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB4 component (VirB4)													U	COG3451											gene
2461.0	c_000000000002	7691	8981			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB10 component (VirB10) (PDB:2BHV)			Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraB							U	COG2948			ko02044			K12065					gene
2462.0	c_000000000002	9055	9628							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraV											ko02044			K12064					gene
11.0	c_000000000001	9947	12098							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraI											ko02044			K12070					gene
