gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
221	c_000000000002	104	965			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family			LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator							K	COG0583		CyCOG_60000237	ko03000			K04761					gene
221.1	c_000000000002	966	1120																													intergenic
1	c_000000000001	1015	1210			Function unknown	Uncharacterized conserved protein, DUF736 family													S	COG5489											gene
222	c_000000000002	1121	1841			Energy production and conversion	Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473)													C	COG1359											gene
1.1	c_000000000001	1211	1303																													intergenic
2	c_000000000001	1304	1604			Function unknown	Uncharacterized conserved protein, DUF736 family													S	COG5489											gene
2.1	c_000000000001	1605	2115																													intergenic
222.1	c_000000000002	1842	2121																													intergenic
3	c_000000000001	2116	3325			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
223	c_000000000002	2122	2686			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)		transcriptional regulator, TetR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family			TetR/AcrR family transcriptional regulator, tetracycline repressor protein							K	COG1309		CyCOG_60033008	ko03000			K18476					gene
224	c_000000000002	2682	3219			Coenzyme transport and metabolism	Dihydrofolate reductase (FolA) (PDB:1DDR)	Folate biosynthesis	Dihydrofolate reductase											H	COG0262	COG0262	CyCOG_60030223									gene
224.1	c_000000000002	3220	3339																													intergenic
4	c_000000000001	3318	4239			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
225	c_000000000002	3340	4261			Translation, ribosomal structure and biogenesis	Ribosomal protein S24E (RPS24A) (PDB:1XN9)	Archaeal ribosomal proteins												J	COG2004	COG2004										gene
5	c_000000000001	4235	5240			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)		Site-specific recombinase XerD	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins			integrase/recombinase XerD							L	COG4974		CyCOG_60003332	ko03036			K04763					gene
225.1	c_000000000002	4262	4584																													intergenic
226	c_000000000002	4585	5650			Mobilome: prophages, transposons	Uncharacterized domain associated with phage/plasmid primase													X	COG4643											gene
5.1	c_000000000001	5241	5604																													intergenic
6	c_000000000001	5605	5905			Function unknown	Uncharacterized conserved protein, DUF736 family													S	COG5489											gene
227	c_000000000002	5649	9945			General function prediction only	Predicted RNA methylase (PDB:6H2U)			Chromosome and associated proteins>>>Eukaryotic type>>>Chromatin remodeling factors>>>Other chromatin remodeling factors			protein strawberry notch							R	COG2263			ko03036			K26273					gene
6.1	c_000000000001	5906	6308																													intergenic
7	c_000000000001	6309	6576			Transcription	WGR domain, predicted DNA-binding domain in MolR (WGR) (PDB:2CR9)													K	COG3831											gene
7.1	c_000000000001	6577	6652																													intergenic
8	c_000000000001	6653	8576			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase (VirD4) (PDB:1GL6)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!Enzymes>>>7. Translocases>>>7.4  Catalysing the translocation of amino acids and peptides>>>7.4.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.4.2.8  protein-secreting ATPase!!!Secretion system>>>Type IV secretion system>>>Conjugal DNA-protein transfer (VirB/D) protein			type IV secretion system protein VirD4 [EC:7.4.2.8]							U	COG3505			ko00001!!!ko01000!!!ko02044			K03205					gene
8.1	c_000000000001	8577	9343																													intergenic
11	c_000000000001	9344	12656			Replication, recombination and repair	ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118)		MobA/MobL family protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99987 Cofactor metabolism			exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]							L	COG0507		CyCOG_60026493	ko00001			K03581					gene
227.1	c_000000000002	9946	10764																													intergenic
