gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
3096	c_000000000008	0	1071			Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, permease component NupP (NupP) (PUBMED:21926227)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter			general nucleoside transport system permease protein							F	COG4603			ko00001!!!ko02000			K23535					gene
0	c_000000000001	138	792			Posttranslational modification, protein turnover, chaperones	Protein-L-isoaspartate O-methyltransferase (Pcm) (PDB:3LBF) (PUBMED:24909784)		protein-L-isoaspartate(D-aspartate) O-methyltransferase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.77  protein-L-isoaspartate(D-aspartate) O-methyltransferase			protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]							O	COG2518		CyCOG_60026130	ko00001!!!ko01000			K00573					gene
499	c_000000000003	491	1415			General function prediction only	Predicted oxidoreductase YdhF (YdhF) (PDB:1UR3)		Predicted oxidoreductase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.432  6-dehydroglucose reductase			6-dehydroglucose reductase [EC:1.1.1.432]							R	COG4989		CyCOG_60006467	ko00001!!!ko01000			K26057					gene
0.1	c_000000000001	793	886																													intergenic
1	c_000000000001	887	1211			Inorganic ion transport and metabolism	Rhodanese-related sulfurtransferase (PspE) (PDB:1TQ1)	Urea cycle	Rhodanese-related sulfurtransferase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99998 Others			phage shock protein E							P	COG0607	COG0607	CyCOG_60000537	ko00001			K03972					gene
441	c_000000000002	1017	1560			Nucleotide transport and metabolism	Adenosine deaminase (Add) (PDB:1A4L)	Menaquinone biosynthesis												F	COG1816	COG1816										gene
3097	c_000000000008	1067	2663			Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO (NupO) (PUBMED:21926227)		putative ABC transport system ATP-binding protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter			general nucleoside transport system ATP-binding protein							F	COG3845		CyCOG_60000133	ko00001!!!ko02000			K23537					gene
1.1	c_000000000001	1212	1352																													intergenic
2	c_000000000001	1353	2706			Cell wall/membrane/envelope biogenesis	Outer membrane protein TolC (TolC) (PDB:1EK9)		Outer membrane protein TolC	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Transporters>>>Other transporters>>>Pores ion channels [TC:1]!!!Secretion system>>>Type I secretion system>>>alpha-Hemolysin/cyclolysin transporter!!!Secretion system>>>Type I secretion system>>>RTX toxin transporter!!!Secretion system>>>Type I secretion system>>>Multiple protein transporter!!!Secretion system>>>Type I secretion system>>>RaxAB-RaxC type I secretion system protein!!!Antimicrobial resistance genes>>>Gene sets>>>Multipdrug resistance modules>>>Multidrug resistance, efflux pump AcrEF-TolC [MD:M00696]!!!Antimicrobial resistance genes>>>Gene sets>>>Multipdrug resistance modules>>>Multidrug resistance, efflux pump MdtEF-TolC [MD:M00697]	Signature modules; Gene set; Pathogenicity!!!Signature modules; Gene set; Drug resistance!!!Signature modules; Gene set; Drug resistance	Pertussis pathogenicity signature, T1SS!!!Multidrug resistance, efflux pump AcrEF-TolC!!!Multidrug resistance, efflux pump MdtEF-TolC	outer membrane protein							M	COG1538		CyCOG_60000396	ko00001!!!ko00001!!!ko02000!!!ko02044!!!ko02044!!!ko02044!!!ko02044!!!ko01504!!!ko01504	M00575!!!M00696!!!M00697	M00575!!!M00696!!!M00697	K12340					gene
499.1	c_000000000003	1416	2300																													intergenic
441.1	c_000000000002	1561	1672																													intergenic
442	c_000000000002	1673	2009			Nucleotide transport and metabolism	Adenosine deaminase (Add) (PDB:1A4L)	Menaquinone biosynthesis												F	COG1816	COG1816										gene
442.1	c_000000000002	2010	2047																													intergenic
443	c_000000000002	2048	3032			Secondary metabolites biosynthesis, transport and catabolism	Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family (PhyH) (PDB:2A1X)													Q	COG5285											gene
501	c_000000000003	2301	4992			Energy production and conversion!!!Translation, ribosomal structure and biogenesis!!!Posttranslational modification, protein turnover, chaperones	Acyl-CoA synthetase (NDP forming) (PatZN) (PDB:4YAK) (PUBMED:26251518)!!!Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99999 Others			acetyltransferase							C!!!J!!!O	COG1042!!!COG1670			ko00001			K09181					gene
3097.1	c_000000000008	2664	2690																													intergenic
