gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
0	c_000000000001	0	1002			Carbohydrate transport and metabolism	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)		Major Facilitator Superfamily protein	Transporters>>>Major facilitator superfamily (MFS)>>>Phosphate and organophosphate transporters>>>1-Arseno-3-phosphoglycerate exporter (APGE) family [TC:2.A.1.83]			MFS transporter, APGE family, 1-arseno-3-phosphoglycerate exporter							G	COG2814		CyCOG_60001362	ko02000			K25223					gene
0.1	c_000000000001	1003	1052																													intergenic
1	c_000000000001	1053	2292			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)		chromate transporter	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			chromate transporter							P	COG2059		CyCOG_60003418	ko02000			K07240					gene
2	c_000000000001	2280	2646						hypothetical protein														CyCOG_60004570									gene
2.1	c_000000000001	2647	2745																													intergenic
3	c_000000000001	2746	2944						hypothetical protein														CyCOG_60001755									gene
3.1	c_000000000001	2945	3047																													intergenic
4	c_000000000001	3048	4020			Inorganic ion transport and metabolism	ABC-type phosphate transport system, periplasmic component (PstS) (PDB:2Q9T)		phosphate ABC transporter substrate-binding protein, PhoT family	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Phosphate transporter			phosphate transport system substrate-binding protein							P	COG0226		CyCOG_60000035	ko00001!!!ko00001!!!ko02000			K02040					gene
4.1	c_000000000001	4021	4332																													intergenic
5	c_000000000001	4333	5320						hypothetical protein														CyCOG_60000004									gene
5.1	c_000000000001	5321	5480																													intergenic
6	c_000000000001	5481	7746			General function prediction only	DNA-binding beta-propeller fold protein YncE (YncE) (PDB:3VGZ) (PUBMED:22120742;28628661)		alkaline phosphatase											R	COG3391		CyCOG_60001947									gene
6.1	c_000000000001	7747	7779																													intergenic
7	c_000000000001	7780	8173						hypothetical protein														CyCOG_60002002									gene
8	c_000000000001	8169	9303			Signal transduction mechanisms	Signal transduction histidine kinase (BaeS) (PDB:1JOY)		histidine kinase											T	COG0642		CyCOG_60001747									gene
8.1	c_000000000001	9304	9311																													intergenic
9	c_000000000001	9312	10050			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)		two component transcriptional regulator, winged helix family	Two-component system>>>OmpR family>>>Unclassified			two-component system, OmpR family, response regulator							T!!!K	COG0745		CyCOG_60000006	ko02022			K02483					gene
9.1	c_000000000001	10051	10135																													intergenic
10	c_000000000001	10136	10769			Signal transduction mechanisms	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)		cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases											T	COG0664		CyCOG_60004860									gene
10.1	c_000000000001	10770	11173																													intergenic
11	c_000000000001	11174	11381						hypothetical protein														CyCOG_60005759									gene
11.1	c_000000000001	11382	11503																													intergenic
12	c_000000000001	11504	11663						hypothetical protein														CyCOG_60002589									gene
12.1	c_000000000001	11664	12133																													intergenic
13	c_000000000001	12134	12311						hypothetical protein														CyCOG_60002739									gene
13.1	c_000000000001	12312	12312																													intergenic
14	c_000000000001	12313	12490						hypothetical protein														CyCOG_60002761									gene
14.1	c_000000000001	12491	12516																													intergenic
15	c_000000000001	12517	12763						hypothetical protein														CyCOG_60000252									gene
15.1	c_000000000001	12764	12770																													intergenic
16	c_000000000001	12771	13068						hypothetical protein														CyCOG_60000027									gene
16.1	c_000000000001	13069	13464																													intergenic
17	c_000000000001	13465	13726						hypothetical protein														CyCOG_60002027									gene
17.1	c_000000000001	13727	14015																													intergenic
18	c_000000000001	14016	14229						hypothetical protein														CyCOG_60002567									gene
18.1	c_000000000001	14230	14744																													intergenic
19	c_000000000001	14745	14922						hypothetical protein														CyCOG_60001374									gene
19.1	c_000000000001	14923	15039																													intergenic
20	c_000000000001	15040	15544						plastoquinol oxidase immutans	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.10  Acting on diphenols and related substances as donors>>>1.10.3  With oxygen as acceptor>>>1.10.3.11  ubiquinol oxidase (non-electrogenic)			ubiquinol oxidase [EC:1.10.3.11]										CyCOG_60001422	ko00001!!!ko01000			K17893					gene
20.1	c_000000000001	15545	15597																													intergenic
21	c_000000000001	15598	15868						hypothetical protein														CyCOG_60001482									gene
21.1	c_000000000001	15869	16099																													intergenic
22	c_000000000001	16100	16445						hypothetical protein														CyCOG_60002010									gene
22.1	c_000000000001	16446	17540																													intergenic
23	c_000000000001	17541	17694						hypothetical protein														CyCOG_60002737									gene
23.1	c_000000000001	17695	17726																													intergenic
24	c_000000000001	17727	17898						hypothetical protein														CyCOG_60002744									gene
24.1	c_000000000001	17899	17933																													intergenic
25	c_000000000001	17934	18072						hypothetical protein														CyCOG_60002673									gene
25.1	c_000000000001	18073	18296																													intergenic
26	c_000000000001	18297	18591			Coenzyme transport and metabolism	Thiamin-binding stress-response protein YqgV, UPF0045 family (YqgV) (PDB:1LXJ) (PUBMED:20471400)		uncharacterized protein, MTH1187 family											H	COG0011		CyCOG_60001732									gene
26.1	c_000000000001	18592	18916																													intergenic
27	c_000000000001	18917	19058						hypothetical protein														CyCOG_60003007									gene
27.1	c_000000000001	19059	19108																													intergenic
28	c_000000000001	19109	19547						hypothetical protein														CyCOG_60002738									gene
28.1	c_000000000001	19548	19659																													intergenic
29	c_000000000001	19660	19807						hypothetical protein														CyCOG_60002114									gene
30	c_000000000001	19806	20493			Replication, recombination and repair	NAD-dependent DNA ligase (Lig) (PDB:5TT5)		DNA ligase (NAD+)											L	COG0272		CyCOG_60001278									gene
30.1	c_000000000001	20494	20652																													intergenic
31	c_000000000001	20653	20860						hypothetical protein														CyCOG_60001367									gene
32	c_000000000001	20847	21480			Translation, ribosomal structure and biogenesis	tRNA G46 N7-methylase TrmB (TrmB) (PDB:1YZH) (PUBMED:19373903;16600901)	tRNA modification	Protein of unknown function (DUF938)											J	COG0220	COG0220	CyCOG_60001267									gene
32.1	c_000000000001	21481	21566																													intergenic
33	c_000000000001	21567	21840						Protein of unknown function (DUF4090)														CyCOG_60001136									gene
33.1	c_000000000001	21841	22355																													intergenic
34	c_000000000001	22356	22503						hypothetical protein														CyCOG_60000059									gene
35	c_000000000001	22502	22652						hypothetical protein														CyCOG_60000059									gene
36	c_000000000001	22651	22771						Chlorophyll A-B binding protein														CyCOG_60000737									gene
36.1	c_000000000001	22772	23196																													intergenic
