gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
361	c_000000000006	0	672			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
4239	c_000000000011	1	373			Signal transduction mechanisms!!!Translation, ribosomal structure and biogenesis	HD-like signal output (HDOD) domain, no enzymatic activity (HDOD) (PDB:1VQR)!!!Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC (EbsC) (PDB:1DBU)													T!!!J	COG1639!!!COG2606											gene
3294	c_000000000008	1	352			Carbohydrate transport and metabolism	Broad specificity phosphatase PhoE (PhoE) (PDB:1EBB)													G	COG0406											gene
261	c_000000000005	1	1171			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)		chromate transporter	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			chromate transporter							P	COG2059		CyCOG_60003206	ko02000			K07240					gene
243	c_000000000003	77	3107			Mobilome: prophages, transposons	Transposase and inactivated derivatives, TnpA family													X	COG4644											gene
185	c_000000000002	106	958			Lipid transport and metabolism	Phosphatidylserine synthase (PssA)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase	Pathway modules; Lipid metabolism; Lipid metabolism	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]							I	COG1183			ko00001!!!ko00001!!!ko01000	M00093	M00093	K17103					gene
3294.1	c_000000000008	353	356																													intergenic
3295	c_000000000008	357	1098			Function unknown	Uncharacterized membrane protein YebE, DUF533 family (YebE)													S	COG2979											gene
4239.1	c_000000000011	374	575																													intergenic
4240	c_000000000011	576	1230		ADK	Nucleotide transport and metabolism	Adenylate kinase or related kinase (Adk) (PDB:1AK2)	Pyrimidine biosynthesis	Adenylate kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.3  adenylate kinase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)	Pathway modules; Nucleotide metabolism; Purine metabolism	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	adenylate kinase [EC:2.7.4.3]						PF00406.22	F	COG0563	COG0563	CyCOG_60000353	ko00001!!!ko00001!!!ko01000!!!ko04147	M00049	M00049	K00939					gene
361.1	c_000000000006	673	1360																													intergenic
185.1	c_000000000002	959	1047																													intergenic
251	c_000000000004	980	1715			Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease accessory protein HupE (HupE)													O	COG2370											gene
