gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1211	c_000000000003	0	168			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)													P	COG2059											gene
1270	c_000000000004	1	145			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)		chromate transporter											P	COG2059		CyCOG_60003206									gene
1463	c_000000000005	2	1925			Mobilome: prophages, transposons	Transposase and inactivated derivatives, TnpA family													X	COG4644											gene
1270.1	c_000000000004	146	181																													intergenic
1211.1	c_000000000003	169	296																													intergenic
1271	c_000000000004	182	509			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			chromate transporter							P	COG2059			ko02000			K07240					gene
1212	c_000000000003	297	480			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)													P	COG2059											gene
1272	c_000000000004	471	1311			Inorganic ion transport and metabolism	Chromate transport protein ChrA (ChrA)		chromate transporter	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			chromate transporter							P	COG2059		CyCOG_60003206	ko02000			K07240					gene
1212.1	c_000000000003	481	788																													intergenic
1213	c_000000000003	789	1719			Inorganic ion transport and metabolism	Chromate resistance protein ChrB1 (ChrB1)													P	COG4275											gene
1	c_000000000001	881	1418			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains (PDB:3RQI)		two component transcriptional regulator, winged helix family	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Two-component system>>>Other families>>>RegB-RegA (redox response)			two-component system, response regulator RegA							T!!!K	COG4567		CyCOG_60000006	ko00001!!!ko02022			K15012					gene
1272.1	c_000000000004	1312	6133																													intergenic
1.1	c_000000000001	1419	1457																													intergenic
2	c_000000000001	1458	2742			Signal transduction mechanisms	Signal transduction histidine kinase (BaeS) (PDB:1JOY)		histidine kinase	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>RegB-RegA (redox response)			two-component system, sensor histidine kinase RegB [EC:2.7.13.3]							T	COG0642		CyCOG_60001747	ko00001!!!ko01000!!!ko01001!!!ko02022			K15011					gene
1213.1	c_000000000003	1720	1889																													intergenic
1214	c_000000000003	1890	2820			Inorganic ion transport and metabolism	Co/Zn/Cd efflux system component (CzcD)		cation diffusion facilitator family transporter											P	COG1230		CyCOG_60018686									gene
1463.1	c_000000000005	1926	1931																													intergenic
1464	c_000000000005	1932	3192			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
3	c_000000000001	2738	3581			Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase assembly protein ShyY1 (Shy1)			Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-IV assembly factors			surfeit locus 1 family protein							O	COG3346			ko03029			K14998					gene
1214.1	c_000000000003	2821	2850																													intergenic
1215	c_000000000003	2851	3130			Transcription	DNA-binding transcriptional regulator, FrmR family (FrmR) (PDB:2HH7)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							K	COG1937			ko00001			K07807					gene
1215.1	c_000000000003	3131	3641																													intergenic
1464.1	c_000000000005	3193	3880																													intergenic
4	c_000000000001	3577	3940			Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 4 (CyoD)			KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome o ubiquinol oxidase	cytochrome o ubiquinol oxidase subunit IV							C	COG3125			ko00001	M00417	M00417	K02300					gene
1217	c_000000000003	3642	4377			Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease accessory protein HupE (HupE)													O	COG2370											gene
1466	c_000000000005	3881	4868			Cell cycle control, cell division, chromosome partitioning	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB (EnvC)													D	COG4942											gene
5	c_000000000001	3939	4563			Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 3 (CyoC) (PDB:1QLE)		cytochrome c oxidase subunit 3	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome o ubiquinol oxidase	cytochrome o ubiquinol oxidase subunit III							C	COG1845		CyCOG_60000077	ko00001	M00417	M00417	K02299					gene
1217.1	c_000000000003	4378	5820																													intergenic
6	c_000000000001	4564	6568			Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)		cytochrome c oxidase subunit 1	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.3  ubiquinol oxidase (H+-transporting)	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome o ubiquinol oxidase	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]							C	COG0843		CyCOG_60000041	ko00001!!!ko01000	M00417	M00417	K02298					gene
1466.1	c_000000000005	4869	5007																													intergenic
1467	c_000000000005	5008	6412			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		diguanylate cyclase											T!!!T!!!T	COG2202!!!COG2204!!!COG5001		CyCOG_60008733									gene
1219	c_000000000003	5821	6064			Function unknown	Virulence-associated protein VagC (function unknown) (VagC)													S	COG4456											gene
