gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1278	c_000000000002	40	1222			Mobilome: prophages, transposons	Transposase and inactivated derivatives, TnpA family													X	COG4644											gene
0	c_000000000001	508	1084			Signal transduction mechanisms	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)		two-component system, OmpR family, response regulator MprA											T	COG2204		CyCOG_60003599									gene
0.1	c_000000000001	1085	1103																													intergenic
1	c_000000000001	1104	1911			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		diguanylate cyclase											T!!!T!!!T	COG2202!!!COG2204!!!COG5001		CyCOG_60008733									gene
1278.1	c_000000000002	1223	1228																													intergenic
1279	c_000000000002	1229	2489			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
1.1	c_000000000001	1912	2435																													intergenic
3	c_000000000001	2436	3039			Cell cycle control, cell division, chromosome partitioning	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB (EnvC)													D	COG4942											gene
1279.1	c_000000000002	2490	3177																													intergenic
3.1	c_000000000001	3040	3728																													intergenic
1281	c_000000000002	3178	3748			Cell cycle control, cell division, chromosome partitioning	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB (EnvC)													D	COG4942											gene
5	c_000000000001	3729	4989			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
1281.1	c_000000000002	3749	4306																													intergenic
1283	c_000000000002	4307	5114			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		diguanylate cyclase											T!!!T!!!T	COG2202!!!COG2204!!!COG5001		CyCOG_60008733									gene
5.1	c_000000000001	4990	4995																													intergenic
6	c_000000000001	4996	8026			Mobilome: prophages, transposons	Transposase and inactivated derivatives, TnpA family													X	COG4644											gene
1283.1	c_000000000002	5115	5133																													intergenic
1284	c_000000000002	5134	5710			Signal transduction mechanisms	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)		two-component system, OmpR family, response regulator MprA											T	COG2204		CyCOG_60003599									gene
1284.1	c_000000000002	5711	6296																													intergenic
