gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
0	c_000000000001	1	2170			Cell cycle control, cell division, chromosome partitioning!!!Cytoskeleton	Alpha-tubulin suppressor ATS1 and related RCC1 domain-containing proteins (ATS1) (PDB:1A12)		Domain of unknown function (DUF4214)											D!!!Z	COG5184		CyCOG_60020387									gene
0.1	c_000000000001	2171	3620																													intergenic
1	c_000000000001	3621	4020						hypothetical protein														CyCOG_60002107									gene
1.1	c_000000000001	4021	4523																													intergenic
2	c_000000000001	4524	5025						hypothetical protein														CyCOG_60001895									gene
2.1	c_000000000001	5026	5054																													intergenic
3	c_000000000001	5055	5232						hypothetical protein														CyCOG_60002705									gene
3.1	c_000000000001	5233	5403																													intergenic
4	c_000000000001	5404	5695						hypothetical protein														CyCOG_60002692									gene
4.1	c_000000000001	5696	5707																													intergenic
5	c_000000000001	5708	6050						hypothetical protein														CyCOG_60002781									gene
5.1	c_000000000001	6051	6303																													intergenic
6	c_000000000001	6304	6544						hypothetical protein														CyCOG_60002750									gene
6.1	c_000000000001	6545	6599																													intergenic
7	c_000000000001	6600	6837						hypothetical protein														CyCOG_60001398									gene
7.1	c_000000000001	6838	7019																													intergenic
8	c_000000000001	7020	7296						hypothetical protein														CyCOG_60002637									gene
8.1	c_000000000001	7297	7486																													intergenic
9	c_000000000001	7487	7763						hypothetical protein														CyCOG_60002312									gene
9.1	c_000000000001	7764	7866																													intergenic
10	c_000000000001	7867	8011						hypothetical protein														CyCOG_60001451									gene
10.1	c_000000000001	8012	8450																													intergenic
11	c_000000000001	8451	10035			Inorganic ion transport and metabolism	Sulfate permease or related transporter, MFS superfamily (SUL1) (PDB:3NY7)		sulfate permease, SulP family	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			sulfate permease, SulP family							P	COG0659		CyCOG_60000820	ko02000			K03321					gene
11.1	c_000000000001	10036	10081																													intergenic
12	c_000000000001	10082	10262						hypothetical protein														CyCOG_60002855									gene
12.1	c_000000000001	10263	10376																													intergenic
13	c_000000000001	10377	10674						Protein of unknown function (DUF3303)														CyCOG_60000030									gene
13.1	c_000000000001	10675	10709																													intergenic
14	c_000000000001	10710	11034						hypothetical protein														CyCOG_60001988									gene
14.1	c_000000000001	11035	11474																													intergenic
15	c_000000000001	11475	11832						hypothetical protein														CyCOG_60001869									gene
15.1	c_000000000001	11833	12147																													intergenic
16	c_000000000001	12148	13552			Translation, ribosomal structure and biogenesis	Folate-dependent tRNA-U54 methylase TrmFO/GidA (TrmFO) (PUBMED:16027442)	tRNA modification	tRNA uridine 5-carboxymethylaminomethyl modification enzyme/methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.74  methylenetetrahydrofolate---tRNA-(uracil54-C5)-methyltransferase [NAD(P)H-oxidizing]!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Methyltransferases!!!Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins			methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]							J	COG1206	COG1206	CyCOG_60001132	ko01000!!!ko03016!!!ko03036			K04094					gene
16.1	c_000000000001	13553	13566																													intergenic
17	c_000000000001	13567	15130			Secondary metabolites biosynthesis, transport and catabolism	Phytoene dehydrogenase-related protein (PDB:4REP)		prolycopene isomerase	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>5. Isomerases>>>5.2  cis-trans-Isomerases>>>5.2.1  cis-trans Isomerases (only sub-subclass identified to date)>>>5.2.1.13  prolycopene isomerase	Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis	beta-Carotene biosynthesis, GGAP => beta-carotene	prolycopene isomerase [EC:5.2.1.13]							Q	COG1233		CyCOG_60000875	ko00001!!!ko01000	M00097	M00097	K09835					gene
17.1	c_000000000001	15131	15150																													intergenic
18	c_000000000001	15151	15916			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)		two component transcriptional regulator, winged helix family											T!!!K	COG0745		CyCOG_60001015									gene
18.1	c_000000000001	15917	16003																													intergenic
19	c_000000000001	16004	16274						hypothetical protein														CyCOG_60001127									gene
19.1	c_000000000001	16275	16290																													intergenic
20	c_000000000001	16291	16615			Posttranslational modification, protein turnover, chaperones	Glutaredoxin-related protein (GrxD) (PDB:1YKA)		monothiol glutaredoxin	Chaperones and folding catalysts>>>Protein folding catalysts>>>Protein disulfide isomerase!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis			monothiol glutaredoxin							O	COG0278		CyCOG_60001079	ko03110!!!ko03029			K07390					gene
20.1	c_000000000001	16616	16624																													intergenic
21	c_000000000001	16625	16856			Signal transduction mechanisms	Acid stress protein IbaG/YrbA, BolA-like family (IbaG) (PDB:1NY8) (PUBMED:22534295)		transcriptional regulator, BolA protein family	Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others			BolA family transcriptional regulator, general stress-responsive regulator							T	COG5007		CyCOG_60001108	ko03000			K05527					gene
21.1	c_000000000001	16857	16933																													intergenic
22	c_000000000001	16934	17549			Lipid transport and metabolism	1-acyl-sn-glycerol-3-phosphate acyltransferase (PlsC) (PDB:1IUQ)	Phospholipid biosynthesis	1-acyl-sn-glycerol-3-phosphate acyltransferase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.270  lyso-ornithine lipid O-acyltransferase	Pathway modules; Lipid metabolism; Lipid metabolism	Triacylglycerol biosynthesis	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]							I	COG0204	COG0204	CyCOG_60001161	ko00001!!!ko01000	M00089	M00089	K00655					gene
22.1	c_000000000001	17550	17752																													intergenic
23	c_000000000001	17753	18491			Coenzyme transport and metabolism	Pyridoxine 5'-phosphate synthase PdxJ (PdxJ) (PDB:1HO1)	Pyridoxal phosphate biosynthesis	pyridoxine 5'-phosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00750 Vitamin B6 metabolism [PATH:ko00750]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.99  Transferring other nitrogenous groups>>>2.6.99.2  pyridoxine 5'-phosphate synthase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	pyridoxine 5-phosphate synthase [EC:2.6.99.2]							H	COG0854	COG0854	CyCOG_60001119	ko00001!!!ko01000	M00124	M00124	K03474					gene
23.1	c_000000000001	18492	18515																													intergenic
