gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
2452	c_000000000002	1	412			Translation, ribosomal structure and biogenesis	tRNA G46 N7-methylase TrmB (TrmB) (PDB:1YZH) (PUBMED:19373903;16600901)	tRNA modification	Protein of unknown function (DUF938)											J	COG0220	COG0220	CyCOG_60001267									gene
0	c_000000000001	2	884			Cell wall/membrane/envelope biogenesis!!!Defense mechanisms	Multidrug efflux pump subunit AcrA (membrane-fusion protein) (AcrA) (PDB:1T5E)		RND family efflux transporter, MFP subunit											M!!!V	COG0845		CyCOG_60002149									gene
2452.1	c_000000000002	413	622																													intergenic
2453	c_000000000002	623	857			Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	PAS domain (PAS) (PDB:2MWG)!!!Hemerythrin (PDB:1A7D)!!!Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain													T!!!T!!!T	COG2202!!!COG2703!!!COG5001											gene
2453.1	c_000000000002	858	2699																													intergenic
0.1	c_000000000001	885	902																													intergenic
1	c_000000000001	903	1596			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)			Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family!!!Antimicrobial resistance genes>>>Gene sets>>>Multipdrug resistance modules>>>Multidrug resistance, efflux pump MexJK-OprM [MD:M00642]	Signature modules; Gene set; Drug resistance	Multidrug resistance, efflux pump MexJK-OprM	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor							K	COG1309			ko03000!!!ko01504	M00642	M00642	K18301					gene
1.1	c_000000000001	1597	1684																													intergenic
2	c_000000000001	1685	2057			Transcription	DNA-binding transcriptional regulator, XRE-family HTH domain (XRE) (PDB:1UTX)		hypothetical protein											K	COG1476		CyCOG_60012425									gene
2.1	c_000000000001	2058	2124																													intergenic
3	c_000000000001	2125	2833						hypothetical protein														CyCOG_60011674									gene
2455	c_000000000002	2700	4194			Mobilome: prophages, transposons	SRSO17 transposase (Srso17)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			putative transposase							X	COG5659			ko00001			K07495					gene
3.1	c_000000000001	2834	3415																													intergenic
5	c_000000000001	3416	4688			Mobilome: prophages, transposons	SRSO17 transposase (Srso17)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			putative transposase							X	COG5659			ko00001			K07495					gene
2455.1	c_000000000002	4195	4268																													intergenic
2456	c_000000000002	4269	4965			Replication, recombination and repair	DNA replication protein DnaC (DnaC) (PDB:2QGZ)		putative transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							L	COG1484		CyCOG_60008714	ko00001			K07484					gene
5.1	c_000000000001	4689	5054																													intergenic
2456.1	c_000000000002	4966	5903																													intergenic
7	c_000000000001	5055	6612			Mobilome: prophages, transposons	Transposase													X	COG4584											gene
2458	c_000000000002	5904	6186							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraL											ko02044			K12068					gene
2459	c_000000000002	6182	6809							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraE											ko02044			K12067					gene
7.1	c_000000000001	6613	6882																													intergenic
2460	c_000000000002	6792	7689							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraK											ko02044			K12066					gene
8	c_000000000001	6883	7519			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB4 component (VirB4)													U	COG3451											gene
8.1	c_000000000001	7520	8074																													intergenic
2460.1	c_000000000002	7690	7690																													intergenic
2461	c_000000000002	7691	8981			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB10 component (VirB10) (PDB:2BHV)			Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraB							U	COG2948			ko02044			K12065					gene
10	c_000000000001	8075	9899			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase (VirD4) (PDB:1GL6)			Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraD							U	COG3505			ko02044			K12071					gene
2461.1	c_000000000002	8982	9054																													intergenic
2462	c_000000000002	9055	9628							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraV											ko02044			K12064					gene
2463	c_000000000002	9624	10014							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraA											ko02044			K12069					gene
10.1	c_000000000001	9900	9946																													intergenic
11	c_000000000001	9947	12098							Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein			conjugal transfer pilus assembly protein TraI											ko02044			K12070					gene
2463.1	c_000000000002	10015	10421																													intergenic
2464	c_000000000002	10422	12918			Inorganic ion transport and metabolism!!!Inorganic ion transport and metabolism	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)!!!Copper chaperone CopZ (CopZ) (PDB:1AFI)		Cu2+-exporting ATPase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.-			Au+-exporting ATPase [EC:3.6.1.-]							P!!!P	COG2217!!!COG2608		CyCOG_60000327	ko00001!!!ko01000			K19597					gene
11.1	c_000000000001	12099	15274																													intergenic
2464.1	c_000000000002	12919	12942																													intergenic
