contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	2641	6mA	10	0.9	1.0	2223	3744			Mobilome: prophages, transposons	Transposase													X	COG4584											gene
c_000000000001	3888	6mA	11	0.91	2.0	3755	4511			Replication, recombination and repair	DNA replication protein DnaC (DnaC) (PDB:2QGZ)		putative transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							L	COG1484		CyCOG_60008714	ko00001			K07484					gene
c_000000000001	4491	6mA	13	0.85	2.0	3755	4511			Replication, recombination and repair	DNA replication protein DnaC (DnaC) (PDB:2QGZ)		putative transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							L	COG1484		CyCOG_60008714	ko00001			K07484					gene
c_000000000001	4501	6mA	16	0.94	2.0	3755	4511			Replication, recombination and repair	DNA replication protein DnaC (DnaC) (PDB:2QGZ)		putative transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							L	COG1484		CyCOG_60008714	ko00001			K07484					gene
c_000000000001	4934	6mA	13	0.92	3.0	4856	6326			Inorganic ion transport and metabolism	Nitrate/nitrite transporter NarK (NarK) (PDB:4JR9)		MFS transporter, NNP family, nitrate/nitrite transporter	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!Transporters>>>Major facilitator superfamily (MFS)>>>Nitrate/nitrite transporters>>>Nitrate/nitrite porter (NNP) family [TC:2.A.1.8]	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	MFS transporter, NNP family, nitrate/nitrite transporter							P	COG2223		CyCOG_60001886	ko00001!!!ko02000	M00615	M00615	K02575					gene
c_000000000001	6547	6mA	12	0.67	4.0	6322	8038			Signal transduction mechanisms!!!Signal transduction mechanisms	Serine/threonine protein kinase (SPS1) (PDB:6G4J)!!!Serine/threonine protein phosphatase PrpC (PTC1) (PDB:6IHL)		Protein kinase domain-containing protein	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.16  protein-serine/threonine phosphatase!!!Protein phosphatases and associated proteins>>>Protein serine/threonine phosphatases>>>Mg2+- or Mn2+- dependent protein phosphatases (PPMs)>>>PPM1 phosphatases (PP2C)			PPM family protein phosphatase [EC:3.1.3.16]							T!!!T	COG0515!!!COG0631		CyCOG_60040229	ko01000!!!ko01009			K20074					gene
c_000000000001	6978	6mA	14	0.79	4.0	6322	8038			Signal transduction mechanisms!!!Signal transduction mechanisms	Serine/threonine protein kinase (SPS1) (PDB:6G4J)!!!Serine/threonine protein phosphatase PrpC (PTC1) (PDB:6IHL)		Protein kinase domain-containing protein	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.16  protein-serine/threonine phosphatase!!!Protein phosphatases and associated proteins>>>Protein serine/threonine phosphatases>>>Mg2+- or Mn2+- dependent protein phosphatases (PPMs)>>>PPM1 phosphatases (PP2C)			PPM family protein phosphatase [EC:3.1.3.16]							T!!!T	COG0515!!!COG0631		CyCOG_60040229	ko01000!!!ko01009			K20074					gene
c_000000000001	7538	6mA	13	0.69	4.0	6322	8038			Signal transduction mechanisms!!!Signal transduction mechanisms	Serine/threonine protein kinase (SPS1) (PDB:6G4J)!!!Serine/threonine protein phosphatase PrpC (PTC1) (PDB:6IHL)		Protein kinase domain-containing protein	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.16  protein-serine/threonine phosphatase!!!Protein phosphatases and associated proteins>>>Protein serine/threonine phosphatases>>>Mg2+- or Mn2+- dependent protein phosphatases (PPMs)>>>PPM1 phosphatases (PP2C)			PPM family protein phosphatase [EC:3.1.3.16]							T!!!T	COG0515!!!COG0631		CyCOG_60040229	ko01000!!!ko01009			K20074					gene
c_000000000001	10298	6mA	15	0.8	5.1	9673	10505																													intergenic
c_000000000001	12473	6mA	13	0.92	8.0	11112	12693			Translation, ribosomal structure and biogenesis	Peptide chain release factor RF-3 (PrfC) (PDB:3UOQ)	Translation factors	bacterial peptide chain release factor 3 (bRF-3)	Translation factors>>>Prokaryotic type>>>Release factors			peptide chain release factor 3							J	COG4108	COG4108	CyCOG_60000827	ko03012			K02837					gene
c_000000000001	12646	6mA	14	1.0	8.0	11112	12693			Translation, ribosomal structure and biogenesis	Peptide chain release factor RF-3 (PrfC) (PDB:3UOQ)	Translation factors	bacterial peptide chain release factor 3 (bRF-3)	Translation factors>>>Prokaryotic type>>>Release factors			peptide chain release factor 3							J	COG4108	COG4108	CyCOG_60000827	ko03012			K02837					gene
c_000000000001	13445	6mA	12	0.92	9.0	12721	13510			Cell motility	3'->5' ssDNA/RNA exonuclease TatD (TatD) (PDB:1J6O) (PUBMED:10747959;25114049)		TatD DNase family protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.21  Endodeoxyribonucleases producing 5'-phosphomonoesters>>>3.1.21.-			TatD DNase family protein [EC:3.1.21.-]							N	COG0084		CyCOG_60000469	ko00001!!!ko01000			K03424					gene
c_000000000001	14066	6mA	15	0.8	10.0	13807	14236	Ribosomal_L13	Ribosomal_L13	Translation, ribosomal structure and biogenesis	Ribosomal protein L13 (RplM) (PDB:1VS6)	Ribosome 50S subunit	LSU ribosomal protein L13P	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit			large subunit ribosomal protein L13					PF00572.18	PF00572.18	J	COG0102	COG0102	CyCOG_60000329	ko00001!!!ko03011!!!ko03011!!!ko03011			K02871					gene
c_000000000001	17897	6mA	12	0.83	14.0	17495	18728			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial DNA-encoded proteins>>>Mitochondrial respiratory chain complex III	Pathway modules; Energy metabolism; ATP synthesis!!!Pathway modules; Energy metabolism; ATP synthesis	Cytochrome bc1 complex respiratory unit!!!Cytochrome bc1 complex	ubiquinol-cytochrome c reductase cytochrome b subunit							C	COG1290		CyCOG_60000238	ko00001!!!ko00001!!!ko03029	M00151!!!M00152	M00151!!!M00152	K00412					gene
c_000000000001	18002	6mA	12	0.67	14.0	17495	18728			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial DNA-encoded proteins>>>Mitochondrial respiratory chain complex III	Pathway modules; Energy metabolism; ATP synthesis!!!Pathway modules; Energy metabolism; ATP synthesis	Cytochrome bc1 complex respiratory unit!!!Cytochrome bc1 complex	ubiquinol-cytochrome c reductase cytochrome b subunit							C	COG1290		CyCOG_60000238	ko00001!!!ko00001!!!ko03029	M00151!!!M00152	M00151!!!M00152	K00412					gene
c_000000000001	20322	6mA	10	0.9	17.0	20256	20700			Posttranslational modification, protein turnover, chaperones	Stringent starvation protein B, binds SsrA peptide (SspB) (PDB:1OU8)			Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins			stringent starvation protein B							O	COG2969			ko03021			K03600					gene
c_000000000001	20997	6mA	10	1.0	18.0	20768	21359			Carbohydrate transport and metabolism	Phosphoheptose isomerase (GmhA) (PDB:1G76)		D-sedoheptulose 7-phosphate isomerase	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00540 Lipopolysaccharide biosynthesis [PATH:ko00540]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.28  D-sedoheptulose-7-phosphate isomerase!!!Lipopolysaccharide biosynthesis proteins>>>Core region	Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism	ADP-L-glycero-D-manno-heptose biosynthesis	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]							G	COG0279		CyCOG_60001767	ko00001!!!ko01000!!!ko01005	M00064	M00064	K03271					gene
c_000000000001	21431	6mA	11	0.82	19.0	21361	21736			Replication, recombination and repair	Predicted endonuclease distantly related to archaeal Holliday junction resolvase, YraN/UPF0102 family (YraN) (PDB:3FOV)		putative endonuclease	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			putative endonuclease							L	COG0792		CyCOG_60002282	ko00001			K07460					gene
c_000000000001	21860	6mA	11	0.82	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22051	6mA	11	0.91	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22194	6mA	11	0.91	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22483	6mA	12	1.0	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22493	6mA	11	0.82	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22553	6mA	11	0.82	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	22563	6mA	10	1.0	20.0	21756	23688			Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a (LpoA) (PDB:2MHK) (PUBMED:21183074)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							M	COG3107			ko00001			K07121					gene
c_000000000001	24472	6mA	10	0.7	21.0	23814	24678			Translation, ribosomal structure and biogenesis	16S rRNA C1402 (ribose-2'-O) methylase RsmI (RsmI) (PDB:3KWP) (PUBMED:24078611)	16S rRNA modification	16S rRNA (cytidine1402-2'-O)-methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.198  16S rRNA (cytidine1402-2'-O)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>16S rRNA modification factors			16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]							J	COG0313	COG0313	CyCOG_60000647	ko01000!!!ko03009			K07056					gene
c_000000000001	25652	6mA	16	0.69	23.0	25411	25864			Translation, ribosomal structure and biogenesis	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity (MraZ) (PDB:1N0E)			Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others			transcriptional regulator MraZ							J	COG2001			ko03000			K03925					gene
