contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	12950	6mA	10	0.8	3.1	10236	13275																													intergenic
c_000000000001	14223	6mA	16	0.88	6.0	13276	15853			Posttranslational modification, protein turnover, chaperones	ATP-dependent Clp protease, ATP-binding subunit ClpA (ClpA) (PDB:1KSF)		ATP-dependent Clp protease ATP-binding subunit ClpA	Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100			ATP-dependent Clp protease ATP-binding subunit ClpB							O	COG0542		CyCOG_60000002	ko03110			K03695					gene
c_000000000001	15855	6mA	10	0.9	6.1	15854	15996																													intergenic
c_000000000001	17100	6mA	14	0.93	8.0	16730	17708			Translation, ribosomal structure and biogenesis	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)	23S rRNA modification	ribosomal large subunit pseudouridine synthase D	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.23  23S rRNA pseudouridine1911/1915/1917 synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors			23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]							J	COG0564	COG0564	CyCOG_60000137	ko01000!!!ko03009			K06180					gene
c_000000000001	17110	6mA	10	0.7	8.0	16730	17708			Translation, ribosomal structure and biogenesis	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)	23S rRNA modification	ribosomal large subunit pseudouridine synthase D	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.23  23S rRNA pseudouridine1911/1915/1917 synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors			23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]							J	COG0564	COG0564	CyCOG_60000137	ko01000!!!ko03009			K06180					gene
c_000000000001	17148	6mA	11	0.91	8.0	16730	17708			Translation, ribosomal structure and biogenesis	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)	23S rRNA modification	ribosomal large subunit pseudouridine synthase D	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.23  23S rRNA pseudouridine1911/1915/1917 synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors			23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]							J	COG0564	COG0564	CyCOG_60000137	ko01000!!!ko03009			K06180					gene
c_000000000001	18058	6mA	10	0.7	9.0	17802	18681			Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamD, BamD/ComL family (BamD) (PDB:2YHC)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			outer membrane protein assembly factor BamD							M	COG4105			ko02000			K05807					gene
c_000000000001	18837	6mA	11	0.73	10.0	18725	20378			Coenzyme transport and metabolism!!!Energy production and conversion	NH3-dependent NAD+ synthetase (NadE) (PDB:3HMQ)!!!Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)	NAD biosynthesis	NAD+ synthase (glutamine-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.1  NAD+ synthase (glutamine-hydrolysing)	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]							H!!!C	COG0171!!!COG0388	COG0171!!!COG0388	CyCOG_60000325	ko00001!!!ko01000	M00115!!!M00912	M00115!!!M00912	K01950					gene
c_000000000001	19007	6mA	10	0.8	10.0	18725	20378			Coenzyme transport and metabolism!!!Energy production and conversion	NH3-dependent NAD+ synthetase (NadE) (PDB:3HMQ)!!!Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)	NAD biosynthesis	NAD+ synthase (glutamine-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.1  NAD+ synthase (glutamine-hydrolysing)	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]							H!!!C	COG0171!!!COG0388	COG0171!!!COG0388	CyCOG_60000325	ko00001!!!ko01000	M00115!!!M00912	M00115!!!M00912	K01950					gene
c_000000000001	19629	6mA	13	0.69	10.0	18725	20378			Coenzyme transport and metabolism!!!Energy production and conversion	NH3-dependent NAD+ synthetase (NadE) (PDB:3HMQ)!!!Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)	NAD biosynthesis	NAD+ synthase (glutamine-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.1  NAD+ synthase (glutamine-hydrolysing)	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]							H!!!C	COG0171!!!COG0388	COG0171!!!COG0388	CyCOG_60000325	ko00001!!!ko01000	M00115!!!M00912	M00115!!!M00912	K01950					gene
