contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	1770	6mA	2186	0.88	2.0	1472	4982			Translation, ribosomal structure and biogenesis	Translation initiation factor IF-2, a GTPase (InfB) (PDB:5ME0)	Translation factors	bacterial translation initiation factor 2 (bIF-2)	Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors			translation initiation factor IF-2							J	COG0532	COG0532	CyCOG_60000070	ko03012!!!ko03012!!!ko03029			K02519					gene
c_000000000001	2134	6mA	2180	0.82	2.0	1472	4982			Translation, ribosomal structure and biogenesis	Translation initiation factor IF-2, a GTPase (InfB) (PDB:5ME0)	Translation factors	bacterial translation initiation factor 2 (bIF-2)	Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors			translation initiation factor IF-2							J	COG0532	COG0532	CyCOG_60000070	ko03012!!!ko03012!!!ko03029			K02519					gene
c_000000000001	2298	6mA	2178	0.82	2.0	1472	4982			Translation, ribosomal structure and biogenesis	Translation initiation factor IF-2, a GTPase (InfB) (PDB:5ME0)	Translation factors	bacterial translation initiation factor 2 (bIF-2)	Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors			translation initiation factor IF-2							J	COG0532	COG0532	CyCOG_60000070	ko03012!!!ko03012!!!ko03029			K02519					gene
c_000000000001	2993	6mA	2189	0.88	2.0	1472	4982			Translation, ribosomal structure and biogenesis	Translation initiation factor IF-2, a GTPase (InfB) (PDB:5ME0)	Translation factors	bacterial translation initiation factor 2 (bIF-2)	Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors			translation initiation factor IF-2							J	COG0532	COG0532	CyCOG_60000070	ko03012!!!ko03012!!!ko03029			K02519					gene
c_000000000001	3881	6mA	2046	0.75	2.0	1472	4982			Translation, ribosomal structure and biogenesis	Translation initiation factor IF-2, a GTPase (InfB) (PDB:5ME0)	Translation factors	bacterial translation initiation factor 2 (bIF-2)	Translation factors>>>Prokaryotic type>>>Initiation factors!!!Translation factors>>>Eukaryotic type>>>Initiation factors>>>MTIFs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors			translation initiation factor IF-2							J	COG0532	COG0532	CyCOG_60000070	ko03012!!!ko03012!!!ko03029			K02519					gene
c_000000000001	5489	6mA	2051	0.77	4.0	5311	6715			Transcription	Transcription antitermination factor NusA, contains S1 and KH domains (NusA) (PDB:1HH2)		NusA antitermination factor	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA transcription factors			transcription termination/antitermination protein NusA							K	COG0195		CyCOG_60000323	ko03021!!!ko03009			K02600					gene
c_000000000001	5941	6mA	2068	0.83	4.0	5311	6715			Transcription	Transcription antitermination factor NusA, contains S1 and KH domains (NusA) (PDB:1HH2)		NusA antitermination factor	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA transcription factors			transcription termination/antitermination protein NusA							K	COG0195		CyCOG_60000323	ko03021!!!ko03009			K02600					gene
c_000000000001	6646	6mA	2102	0.88	4.0	5311	6715			Transcription	Transcription antitermination factor NusA, contains S1 and KH domains (NusA) (PDB:1HH2)		NusA antitermination factor	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>RNA polymerase-associated proteins!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA transcription factors			transcription termination/antitermination protein NusA							K	COG0195		CyCOG_60000323	ko03021!!!ko03009			K02600					gene
c_000000000001	8035	6mA	2052	0.84	6.0	7364	8507			Posttranslational modification, protein turnover, chaperones	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)		serine protease, S1-C subfamily, contains C-terminal PDZ domain	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.21  Serine endopeptidases>>>3.4.21.107  peptidase Do!!!Peptidases and inhibitors>>>Serine peptidases>>>Family S1: chymotrypsin family!!!Chaperones and folding catalysts>>>Other chaperones and cochaperones>>>DegP / HtrA			serine protease Do [EC:3.4.21.107]							O	COG0265		CyCOG_60000008	ko00001!!!ko01000!!!ko01002!!!ko03110			K04771					gene
c_000000000001	8972	6mA	2059	0.87	7.0	8572	9268	Rib_5-P_isom_A		Carbohydrate transport and metabolism	Ribose 5-phosphate isomerase (RpiA) (PDB:1KS2)	Pentose phosphate pathway	ribose-5-phosphate isomerase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.6  ribose-5-phosphate isomerase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity	Pentose phosphate pathway (Pentose phosphate cycle)!!!Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P!!!Pentose phosphate pathway, archaea, fructose 6P => ribose 5P!!!Reductive pentose phosphate cycle (Calvin cycle)!!!Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P!!!Oxygenic photosynthesis in plants and cyanobacteria!!!Anoxygenic photosynthesis in purple bacteria	ribose 5-phosphate isomerase A [EC:5.3.1.6]					PF06026.14		G	COG0120	COG0120	CyCOG_60000239	ko00001!!!ko00001!!!ko01000	M00004!!!M00007!!!M00580!!!M00165!!!M00167!!!M00611!!!M00612	M00004!!!M00007!!!M00580!!!M00165!!!M00167!!!M00611!!!M00612	K01807					gene
c_000000000001	9487	6mA	2046	0.92	8.0	9264	10551			Amino acid transport and metabolism	Histidinol dehydrogenase (HisD) (PDB:1K75)	Histidine biosynthesis	histidinol dehydrogenase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.23  histidinol dehydrogenase	Pathway modules; Amino acid metabolism; Histidine metabolism	Histidine biosynthesis, PRPP => histidine	histidinol dehydrogenase [EC:1.1.1.23]							E	COG0141	COG0141	CyCOG_60000190	ko00001!!!ko01000	M00026	M00026	K00013					gene
c_000000000001	13438	6mA	2056	0.83	11.0	12006	15300			Transcription	DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)	RNA polymerase	DNA-directed RNA polymerase subunit beta	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0085	COG0085	CyCOG_60000044	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
c_000000000001	14414	6mA	2069	0.87	11.0	12006	15300			Transcription	DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)	RNA polymerase	DNA-directed RNA polymerase subunit beta	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0085	COG0085	CyCOG_60000044	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
c_000000000001	14457	6mA	2028	0.72	11.0	12006	15300			Transcription	DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)	RNA polymerase	DNA-directed RNA polymerase subunit beta	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0085	COG0085	CyCOG_60000044	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
c_000000000001	15205	6mA	2067	0.89	11.0	12006	15300			Transcription	DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)	RNA polymerase	DNA-directed RNA polymerase subunit beta	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0085	COG0085	CyCOG_60000044	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
c_000000000001	16108	6mA	2074	0.81	12.0	15338	17243			Transcription	DNA-directed RNA polymerase, beta' subunit/160 kD subunit (RpoC) (PDB:1NT9)	RNA polymerase	DNA-directed RNA polymerase gamma chain	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0086	COG0086	CyCOG_60000048	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
c_000000000001	16141	6mA	2071	0.89	12.0	15338	17243			Transcription	DNA-directed RNA polymerase, beta' subunit/160 kD subunit (RpoC) (PDB:1NT9)	RNA polymerase	DNA-directed RNA polymerase gamma chain	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP)			DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]							K	COG0086	COG0086	CyCOG_60000048	ko00001!!!ko01000!!!ko03021!!!ko03400			K03046					gene
