contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	3553	6mA	10	0.8	4.0	3318	4239			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
c_000000000001	3593	6mA	12	0.83	4.0	3318	4239			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
c_000000000001	3600	6mA	12	0.75	4.0	3318	4239			Replication, recombination and repair	Site-specific recombinase XerD (XerD) (PDB:1A0P)													L	COG4974											gene
c_000000000001	5473	6mA	12	0.92	5.1	5241	5604																													intergenic
c_000000000001	5483	6mA	12	0.83	5.1	5241	5604																													intergenic
c_000000000001	5971	6mA	15	0.8	6.1	5906	6308																													intergenic
c_000000000001	6582	6mA	14	0.93	7.1	6577	6652																													intergenic
c_000000000001	6598	6mA	15	0.93	7.1	6577	6652																													intergenic
c_000000000001	6642	6mA	15	0.73	7.1	6577	6652																													intergenic
c_000000000001	6644	6mA	16	0.81	7.1	6577	6652																													intergenic
c_000000000001	7015	6mA	13	0.77	8.0	6653	8576			Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase (VirD4) (PDB:1GL6)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!Enzymes>>>7. Translocases>>>7.4  Catalysing the translocation of amino acids and peptides>>>7.4.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.4.2.8  protein-secreting ATPase!!!Secretion system>>>Type IV secretion system>>>Conjugal DNA-protein transfer (VirB/D) protein			type IV secretion system protein VirD4 [EC:7.4.2.8]							U	COG3505			ko00001!!!ko01000!!!ko02044			K03205					gene
