contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	760	6mA	14	0.93	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	768	6mA	10	0.9	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	1251	6mA	10	0.7	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	1424	6mA	17	0.71	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	1629	6mA	17	0.94	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	1639	6mA	12	0.83	1.0	740	1643			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
c_000000000001	2786	6mA	19	0.68	3.0	2686	2929			Lipid transport and metabolism	Biotin carboxyl carrier protein (AccB) (PDB:1A6X)	Fatty acid biosynthesis	biotin carboxyl carrier protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00280 Valine, leucine and isoleucine degradation [PATH:ko00280]!!!Enzymes>>>6. Ligases>>>6.4  Forming carbon-carbon bonds>>>6.4.1  Ligases that form carbon-carbon bonds (only sub-subclass identified to date)>>>6.4.1.3  propionyl-CoA carboxylase	Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Lipid metabolism; Fatty acid metabolism!!!Signature modules; Module set; Metabolic capacity	3-Hydroxypropionate bi-cycle!!!Fatty acid biosynthesis, initiation!!!Anoxygenic photosynthesis in green nonsulfur bacteria	acetyl-CoA carboxylase biotin carboxyl carrier protein							I	COG0511	COG0511	CyCOG_60000373	ko00001!!!ko00001!!!ko00001!!!ko01000	M00376!!!M00082!!!M00613	M00376!!!M00082!!!M00613	K02160					gene
c_000000000001	7238	6mA	11	0.73	7.1	7177	7752																													intergenic
c_000000000001	7313	6mA	12	0.83	7.1	7177	7752																													intergenic
c_000000000001	7362	6mA	18	0.94	7.1	7177	7752																													intergenic
c_000000000001	7372	6mA	13	0.85	7.1	7177	7752																													intergenic
c_000000000001	8417	6mA	14	0.71	8.0	7753	8830			Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)		iron(III) transport system ATP-binding protein											E	COG3842		CyCOG_60000065									gene
c_000000000001	8419	6mA	10	0.7	8.0	7753	8830			Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)		iron(III) transport system ATP-binding protein											E	COG3842		CyCOG_60000065									gene
c_000000000001	8604	6mA	15	0.73	8.0	7753	8830			Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)		iron(III) transport system ATP-binding protein											E	COG3842		CyCOG_60000065									gene
c_000000000001	9118	6mA	16	0.75	9.0	8866	9766			Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component I (PotB)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putative spermidine/putrescine transporter			putative spermidine/putrescine transport system permease protein							E	COG1176			ko00001!!!ko02000			K02054					gene
c_000000000001	9120	6mA	10	0.9	9.0	8866	9766			Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component I (PotB)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putative spermidine/putrescine transporter			putative spermidine/putrescine transport system permease protein							E	COG1176			ko00001!!!ko02000			K02054					gene
c_000000000001	14833	6mA	14	0.79	15.0	14754	15636			Carbohydrate transport and metabolism!!!Cell wall/membrane/envelope biogenesis	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family (CDA1) (PDB:1NY1)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]							G!!!M	COG0726			ko00001			K22278					gene
c_000000000001	16419	6mA	15	0.73	17.0	15971	17024			General function prediction only	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)		GTPase, G3E family											R	COG0523		CyCOG_60036321									gene
c_000000000001	17174	6mA	13	0.69	18.0	17020	18253			Amino acid transport and metabolism	Spermidine/putrescine-binding periplasmic protein (PotD) (PDB:1POT)													E	COG0687											gene
c_000000000001	19335	6mA	12	0.67	19.0	18261	19629			Translation, ribosomal structure and biogenesis	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase (GatA) (PDB:3H0L)	Aminoacyl-tRNA synthetases	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase											J	COG0154	COG0154	CyCOG_60033054									gene
c_000000000001	19753	6mA	12	0.75	20.0	19670	20642			Amino acid transport and metabolism	Kynurenine formamidase (PDB:1R61)		Putative cyclase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00380 Tryptophan metabolism [PATH:ko00380]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.9  arylformamidase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate!!!NAD biosynthesis, tryptophan => quinolinate => NAD	arylformamidase [EC:3.5.1.9]							E	COG1878		CyCOG_60034355	ko00001!!!ko00001!!!ko01000	M00038!!!M00912	M00038!!!M00912	K07130					gene
c_000000000001	22172	6mA	10	0.7	21.0	20769	22800			Amino acid transport and metabolism!!!Secondary metabolites biosynthesis, transport and catabolism	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit (HyuA)		5-oxoprolinase (ATP-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.14  N-methylhydantoinase (ATP-hydrolysing)			N-methylhydantoinase A [EC:3.5.2.14]							E!!!Q	COG0145		CyCOG_60002182	ko00001!!!ko01000			K01473					gene
c_000000000001	24108	6mA	17	0.71	22.0	22796	24746			Amino acid transport and metabolism!!!Secondary metabolites biosynthesis, transport and catabolism	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit (HyuB) (PDB:5L9W)		5-oxoprolinase (ATP-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.14  N-methylhydantoinase (ATP-hydrolysing)			N-methylhydantoinase B [EC:3.5.2.14]							E!!!Q	COG0146		CyCOG_60002182	ko00001!!!ko01000			K01474					gene
c_000000000001	25783	6mA	16	0.75	23.0	24849	26202			Coenzyme transport and metabolism	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (BioA) (PDB:1MLY)	Biotin biosynthesis	acetylornithine aminotransferase apoenzyme	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.96  4-aminobutyrate---pyruvate transaminase	Pathway modules; Amino acid metabolism; Other amino acid metabolism	GABA (gamma-Aminobutyrate) shunt	4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]							H	COG0161	COG0161	CyCOG_60001253	ko00001!!!ko00001!!!ko01000	M00027	M00027	K16871					gene
c_000000000001	26285	6mA	10	0.9	24.0	26269	27079			Lipid transport and metabolism	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	Fatty acid biosynthesis	glucose 1-dehydrogenase											I	COG1028	COG1028	CyCOG_60004110									gene
c_000000000001	28595	6mA	13	0.77	26.0	28132	29140			Signal transduction mechanisms	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN (Med) (PDB:2FQW) (PUBMED:21622736)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter			basic membrane protein A and related proteins							T	COG1744			ko00001!!!ko02000			K07335					gene
